replies_count,participants_count,likes,comments,shares,friends,followes,domain_rank
0,1,0,0,0,0,0,8968
0,1,0,0,0,0,0,0
0,1,0,0,0,440208,914158,23040
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,17592
0,1,0,0,0,0,0,0
0,1,0,0,0,616920,597053,10414
0,1,0,0,0,26489,26652,0
0,0,0,0,0,10248,10271,93026
0,1,0,0,0,0,0,36674
0,1,0,0,0,0,0,61606
0,1,0,0,0,0,0,30230
0,0,0,0,0,0,0,84363
0,1,0,0,0,0,0,17592
0,1,0,0,0,0,0,0
0,1,0,0,0,4949,4925,62759
0,0,0,0,0,0,0,75353
0,1,0,0,0,149787,144566,27046
0,1,0,0,0,416462,418512,68691
0,1,0,0,0,0,0,53149
0,1,0,0,0,0,0,91878
0,1,0,0,0,0,0,91878
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,42042,41347,0
0,1,0,0,0,10255,10664,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,416462,418512,68691
0,1,0,0,0,37718,36462,34811
0,1,0,0,0,0,0,0
0,1,0,0,0,79800,79476,0
0,1,0,0,0,330704,318461,18533
0,0,0,0,0,0,0,75353
0,1,0,0,0,537448,523515,37161
0,1,0,0,0,21813,22456,0
0,1,0,0,0,0,0,17592
0,1,0,0,0,0,0,41475
0,1,0,0,0,0,0,37614
0,1,0,0,0,0,0,68648
0,1,0,0,0,0,0,0
0,1,0,0,0,416462,418512,68691
0,1,0,0,0,0,0,64783
0,1,0,0,0,0,0,17423
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,37614
0,0,0,0,0,0,0,40299
0,1,0,0,0,358257,150016,10352
0,1,0,0,0,0,0,36845
0,1,0,0,0,34512,34121,0
0,0,0,0,0,0,0,22891
0,0,0,0,0,10248,10271,93026
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,61606
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,91878
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,25945
0,1,0,0,0,0,0,22432
0,1,0,0,0,0,0,36674
0,1,0,0,0,0,0,0
0,1,0,0,0,149787,144566,27046
0,1,0,0,0,0,0,0
0,1,0,0,0,846903,806206,19375
0,1,0,0,0,37718,36462,34811
0,1,0,0,0,616920,597053,10414
0,1,0,0,0,79800,79476,0
0,1,0,0,0,79800,79476,0
0,1,0,0,0,77740,76520,65060
0,1,598,0,598,0,0,6416
0,1,0,0,0,111722,106126,40480
0,1,0,0,0,0,0,60570
0,0,0,0,0,0,0,61423
0,1,0,0,0,37718,36462,34811
0,0,0,0,0,0,0,84363
0,1,0,0,0,628597,617338,58305
0,1,0,0,0,118605,114819,26413
0,0,0,0,0,0,0,0
0,1,0,0,0,628597,617338,58305
0,1,0,0,0,0,0,32398
0,1,0,0,0,0,0,35234
0,1,0,0,0,247459,141328,14170
0,0,0,0,0,242009,249571,31016
0,1,0,0,0,0,0,0
0,1,0,0,0,62322,60724,63072
0,1,0,0,0,0,0,91187
0,1,0,0,0,28514,26157,0
0,1,0,0,0,0,0,0
0,1,0,0,0,149787,144566,27046
0,0,0,0,0,0,0,33221
0,1,0,0,0,9916,9353,0
0,1,0,0,0,457911,402901,30890
0,1,0,0,0,31190,31215,0
0,1,0,0,0,0,0,8968
0,1,0,0,0,4949,4925,62759
0,1,0,0,0,846903,806206,19375
0,1,0,0,0,616920,597053,10414
0,1,0,0,0,118605,114819,26413
0,1,0,0,0,31190,31215,0
0,1,0,0,0,79800,79476,0
0,1,0,0,0,0,0,0
0,1,0,0,0,6864,6990,0
0,1,0,0,0,6864,6990,0
0,1,0,0,0,0,0,17592
0,1,0,0,0,0,0,17423
0,0,0,0,0,0,0,84363
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,36674
0,1,0,0,0,44979,43167,93150
0,1,0,0,0,62322,60724,63072
0,1,0,0,0,0,0,17592
0,1,0,0,0,440208,914158,23040
0,0,0,0,0,0,0,33221
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,12387
0,1,0,0,0,77740,76520,65060
0,1,0,0,0,0,0,48959
0,1,0,0,0,0,0,60570
0,1,0,0,0,31593,30850,0
0,1,0,0,0,149787,144566,27046
0,1,0,0,0,37718,36462,34811
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,1550
0,1,0,0,0,0,0,30230
0,1,0,0,0,0,0,48959
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,8968
0,1,0,0,0,628597,617338,58305
0,1,0,0,0,9916,9353,0
0,1,0,0,0,0,0,25945
0,1,0,0,0,77740,76520,65060
0,1,0,0,0,416462,418512,68691
0,1,0,0,0,37718,36462,34811
0,0,0,0,0,823844,815195,16425
0,1,57,0,57,0,0,2774
0,1,0,0,0,0,0,0
0,1,0,0,0,189418,186681,0
0,0,4,0,4,224402,223919,1616
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,12993
0,1,0,0,0,0,0,48959
0,1,0,0,0,31593,30850,0
0,1,0,0,0,189418,186681,0
0,0,0,0,0,0,0,33221
0,0,0,0,0,0,0,75353
0,1,0,0,0,628597,617338,58305
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,25709
0,0,0,0,0,0,0,25709
0,1,0,0,0,26489,26652,0
0,1,0,0,0,1711,1675,0
0,1,0,0,0,149787,144566,27046
0,1,0,0,0,0,0,25945
0,1,0,0,0,0,0,54210
0,0,0,0,0,942649,944949,18495
0,1,0,0,0,21813,22456,0
0,1,0,0,0,0,0,60570
0,1,0,0,0,0,0,17423
0,1,0,0,0,0,0,68648
0,1,0,0,0,10074,10560,0
0,0,0,0,0,242009,249571,31016
0,1,0,0,0,31190,31215,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,77628
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,14958
0,1,0,0,0,4949,4925,62759
0,1,0,0,0,0,0,48413
0,1,0,0,0,0,0,53149
0,1,0,0,0,62322,60724,63072
0,1,0,0,0,537448,523515,37161
0,1,0,0,0,31190,31215,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,149787,144566,27046
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,91878
0,1,0,0,0,0,0,25945
0,1,0,0,0,0,0,34478
0,1,0,0,0,0,0,4617
0,1,0,0,0,1402,1375,0
0,1,0,0,0,26489,26652,0
0,1,386,4,386,246043,515530,486
0,1,0,0,0,628597,617338,58305
0,1,0,0,0,149787,144566,27046
0,1,0,0,0,0,0,36674
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,44979,43167,93150
0,1,0,0,0,0,0,8968
0,1,0,0,0,996193,739521,0
0,1,0,0,0,0,0,12387
0,1,0,0,0,231947,228432,0
0,1,0,0,0,118605,114819,26413
0,1,0,0,0,0,0,36674
0,1,0,0,0,0,0,68648
0,0,0,0,0,0,0,25709
0,1,0,0,0,77740,76520,65060
0,1,0,0,0,0,0,64783
0,0,161,0,161,224402,223919,1616
0,1,0,0,0,440208,914158,23040
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,111722,106126,40480
0,1,0,0,0,614338,622508,48717
0,1,0,0,0,44979,43167,93150
0,1,0,0,0,0,0,0
0,1,0,0,0,118605,114819,26413
0,1,0,0,0,358257,150016,10352
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,68648
0,0,0,0,0,0,0,25709
0,1,0,0,0,0,0,64783
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,37614
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,41475
0,0,0,0,0,0,0,61423
0,1,0,0,0,231947,228432,0
0,1,0,0,0,0,0,17592
0,1,0,0,0,62322,60724,63072
0,1,0,0,0,1402,1375,0
0,1,0,0,0,846903,806206,19375
0,1,0,0,0,463353,455329,56000
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,2774
0,1,0,0,0,127093,128617,23950
0,1,0,0,0,28514,26157,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,36674
0,1,0,0,0,0,0,64783
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,3921
0,1,0,0,0,0,0,61606
0,0,0,0,0,0,0,0
0,1,278,0,278,0,0,2774
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,61423
0,1,0,0,0,0,0,0
0,1,0,0,0,330704,318461,18533
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,41475
0,1,0,0,0,0,0,36674
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,32398
0,1,0,0,0,0,0,37614
0,1,0,0,0,31593,30850,0
0,1,0,0,0,0,0,0
0,1,0,0,0,37718,36462,34811
0,1,0,0,0,77740,76520,65060
0,1,0,0,0,46824,46236,60463
0,1,0,0,0,21813,22456,0
0,1,0,0,0,996193,739521,0
0,1,0,0,0,0,0,34478
0,1,0,0,0,463353,455329,56000
0,1,0,0,0,1402,1375,0
0,1,0,0,0,0,0,0
0,1,0,0,0,26489,26652,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,43665
0,0,0,0,0,0,0,22891
0,1,0,0,0,846903,806206,19375
0,0,0,0,0,0,0,84363
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,149787,144566,27046
0,1,0,0,0,0,0,34478
0,1,0,0,0,26489,26652,0
0,1,0,0,0,247459,141328,14170
0,0,0,0,0,0,0,75353
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,1550
0,1,0,0,0,111722,106126,40480
0,1,0,0,0,0,0,34478
0,1,0,0,0,37718,36462,34811
0,1,0,0,0,118605,114819,26413
0,0,0,0,0,0,0,75353
0,1,0,0,0,0,0,2774
0,1,0,0,0,0,0,18369
0,1,0,0,0,4949,4925,62759
0,1,0,0,0,79800,79476,0
0,1,0,0,0,0,0,54210
0,1,0,0,0,0,0,22432
0,1,0,0,0,37718,36462,34811
0,1,0,0,0,247459,141328,14170
0,1,0,0,0,44979,43167,93150
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,6659
0,1,0,0,0,0,0,96853
0,1,0,0,0,0,0,12387
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,25945
0,1,0,0,0,0,0,77628
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,22891
0,0,0,0,0,0,0,33221
0,1,0,0,0,0,0,96853
0,1,0,0,0,9916,9353,0
0,1,0,0,0,46824,46236,60463
0,1,0,0,0,0,0,68648
0,1,0,0,0,0,0,68648
0,0,0,0,0,10248,10271,93026
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,231947,228432,0
0,1,0,0,0,0,0,34478
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,63847
0,1,0,0,0,127093,128617,23950
0,1,0,0,0,0,0,91878
0,1,0,0,0,42042,41347,0
0,1,0,0,0,0,0,91878
0,1,0,0,0,0,0,77628
0,1,0,0,0,628597,617338,58305
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,41475
0,1,0,0,0,0,0,61606
0,1,931,0,931,0,0,6416
0,1,0,0,0,0,0,18369
0,1,0,0,0,62322,60724,63072
0,1,0,0,0,0,0,60570
0,1,0,0,0,9916,9353,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,77628
0,1,0,0,0,79800,79476,0
0,1,0,0,0,28514,26157,0
0,1,0,0,0,0,0,0
0,0,0,0,0,823844,815195,16425
0,1,0,0,0,4949,4925,62759
0,1,0,0,0,0,0,34478
0,1,0,0,0,26489,26652,0
0,1,0,0,0,242009,249571,31016
0,1,0,0,0,0,0,0
0,1,877,0,877,0,0,18369
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,91187
0,1,0,0,0,457911,402901,30890
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,17592
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,22432
0,0,0,0,0,0,0,25709
0,1,0,0,0,0,0,61606
0,1,0,0,0,0,0,68648
0,1,0,0,0,330704,318461,18533
0,1,0,0,0,118605,114819,26413
0,1,0,0,0,79800,79476,0
0,1,0,0,0,21813,22456,0
0,1,0,0,0,0,0,43665
0,1,25,0,25,0,0,2774
0,1,0,0,0,0,0,68648
0,1,951,0,951,0,0,6416
0,1,0,0,0,12055,11750,0
0,0,0,0,0,942649,944949,18495
0,1,0,0,0,0,0,0
0,1,0,0,0,231947,228432,0
0,1,0,0,0,46824,46236,60463
0,1,0,0,0,42042,41347,0
0,1,604,0,604,0,0,4617
0,0,0,0,0,0,0,25709
0,1,0,0,0,0,0,68648
0,1,0,0,0,111722,106126,40480
0,1,0,0,0,46824,46236,60463
0,0,601,0,601,823844,815195,16425
0,1,0,0,0,537448,523515,37161
0,1,0,0,0,247459,141328,14170
0,1,0,0,0,0,0,25945
0,1,0,0,0,0,0,48959
0,1,0,0,0,0,0,60570
0,0,0,0,0,0,0,25709
0,1,0,0,0,149787,144566,27046
0,1,0,0,0,9916,9353,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,94243
0,1,0,0,0,247459,141328,14170
0,0,0,0,0,0,0,25709
0,1,0,0,0,111722,106126,40480
0,1,0,0,0,0,0,60570
0,0,0,0,0,0,0,25709
0,0,0,0,0,0,0,33221
0,1,0,0,0,0,0,61606
0,1,0,0,0,0,0,25689
0,1,0,0,0,127093,128617,23950
0,1,0,0,0,246043,515530,486
0,1,0,0,0,0,0,0
0,1,0,0,0,34512,34121,0
0,1,0,0,0,4157,4344,51246
0,1,0,0,0,9916,9353,0
0,0,0,0,0,823844,815195,16425
0,1,0,0,0,0,0,48959
0,0,0,0,0,0,0,22891
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,127093,128617,23950
0,1,0,0,0,44979,43167,93150
0,1,0,0,0,628597,617338,58305
0,1,0,0,0,0,0,4617
0,1,0,0,0,0,0,77628
0,1,0,0,0,10149,9905,85288
0,1,0,0,0,0,0,0
0,0,0,0,0,942649,944949,18495
0,1,0,0,0,37718,36462,34811
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,30230
0,0,0,0,0,0,0,40299
0,1,0,0,0,127093,128617,23950
0,1,0,0,0,0,0,25945
0,1,0,0,0,537448,523515,37161
0,1,0,0,0,4949,4925,62759
0,1,0,0,0,0,0,0
0,1,0,0,0,31190,31215,0
0,0,0,0,0,0,0,0
0,1,0,0,0,149787,144566,27046
0,1,0,0,0,0,0,32398
0,0,0,0,0,0,0,40299
0,1,0,0,0,0,0,35234
0,1,0,0,0,894210,903764,15846
0,1,0,0,0,0,0,12387
0,0,0,0,0,0,0,84363
0,1,0,0,0,0,0,36845
0,1,0,0,0,0,0,8968
0,1,0,0,0,0,0,34478
0,1,0,0,0,537448,523515,37161
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,46824,46236,60463
0,1,0,0,0,149787,144566,27046
0,0,41,0,41,823844,815195,16425
0,1,0,0,0,537448,523515,37161
0,1,0,0,0,4157,4344,51246
0,1,0,0,0,0,0,0
0,1,0,0,0,4157,4344,51246
0,1,0,0,0,628597,617338,58305
0,1,0,0,0,416462,418512,68691
0,1,0,0,0,0,0,0
0,0,0,0,0,247038,239927,23405
0,1,0,0,0,0,0,0
0,1,0,0,0,358257,150016,10352
0,1,0,0,0,0,0,1550
0,1,0,0,0,37718,36462,34811
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,75353
0,1,56,0,56,0,0,2435
0,1,320,0,320,246043,515530,486
0,0,0,0,0,0,0,98679
0,1,0,0,0,28514,26157,0
0,1,0,0,0,0,0,12387
0,1,0,0,0,0,0,37614
0,0,0,0,0,0,0,84363
0,1,0,0,0,28514,26157,0
0,1,0,0,0,0,0,64783
0,0,0,0,0,0,0,61423
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,61606
0,1,0,0,0,0,0,67400
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,61423
0,1,0,0,0,4157,4344,51246
0,1,0,0,0,894210,903764,15846
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,22891
0,0,0,0,0,0,0,44451
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,25709
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,37614
0,0,0,0,0,10248,10271,93026
0,0,0,0,0,823844,815195,16425
0,0,0,0,0,823844,815195,16425
0,1,0,0,0,37718,36462,34811
0,0,0,0,0,242009,249571,31016
0,1,0,0,0,231947,228432,0
0,1,0,0,0,46824,46236,60463
0,1,0,0,0,596710,561909,0
0,1,0,0,0,0,0,60570
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,25709
0,1,0,0,0,0,0,0
0,1,0,0,0,111722,106126,40480
0,1,0,0,0,358257,150016,10352
0,1,0,0,0,0,0,91878
0,1,0,0,0,0,0,60570
0,0,0,0,0,0,0,40299
0,1,0,0,0,614338,622508,48717
0,0,0,0,0,597340,618906,0
0,1,0,0,0,0,0,30230
0,1,102,0,102,0,0,2774
0,1,0,0,0,42042,41347,0
0,1,0,0,0,0,0,0
0,1,0,0,0,46824,46236,60463
0,1,0,0,0,0,0,67400
0,1,0,0,0,0,0,12993
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,30230
0,1,0,0,0,996193,739521,0
0,1,0,0,0,358257,150016,10352
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,79800,79476,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,64783
0,0,1,0,1,224402,223919,1616
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,94243
0,1,0,0,0,0,0,0
0,1,0,0,0,628597,617338,58305
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,894210,903764,15846
0,1,0,0,0,0,0,53149
0,1,0,0,0,26489,26652,0
0,1,0,0,0,358257,150016,10352
0,1,0,0,0,440208,914158,23040
0,1,0,0,0,0,0,17592
0,1,0,0,0,616920,597053,10414
0,1,0,0,0,0,0,54210
0,1,0,0,0,0,0,0
0,1,0,0,0,127093,128617,23950
0,0,0,0,0,0,0,41475
0,1,434,0,434,422730,424756,538
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,91878
0,1,0,0,0,0,0,77628
0,0,0,0,0,942649,944949,18495
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,36674
0,1,0,0,0,77740,76520,65060
0,1,0,0,0,0,0,51784
0,1,0,0,0,0,0,61606
0,0,0,0,0,0,0,25709
0,1,0,0,0,0,0,0
0,1,0,0,0,149787,144566,27046
0,1,0,0,0,0,0,68648
0,0,0,0,0,10248,10271,93026
0,1,0,0,0,0,0,0
0,1,112,0,112,422730,424756,538
0,1,0,0,0,127093,128617,23950
0,1,0,0,0,0,0,17592
0,1,0,0,0,1402,1375,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,63847
0,1,0,0,0,0,0,53149
0,0,0,0,0,0,0,25709
0,1,0,0,0,0,0,30230
0,1,0,0,0,614338,622508,48717
0,0,0,0,0,0,0,22891
