date,sentiment
818,0.42787226
798,0.382108844
800,0.416526283
812,0.519054788
802,0.505084497
815,0.448980808
819,0.404200254
812,0.484102283
807,0.470214557
818,0.449767677
819,0.449305556
817,0.465007215
820,0.28
816,0.378125
818,0.513650165
819,0.456548096
817,0.425876011
799,0.519262821
820,0.454365079
802,0.37762987
818,0.429662698
818,0.514252646
819,0.228571429
813,0.478950216
818,0.466898657
814,0.416214286
819,0.320282369
819,0.485169623
818,0.301506494
803,0.458333333
814,0.497196621
799,0.292383766
818,0.354873926
819,0.486936937
816,0.493560606
812,0.407953375
817,0.220486111
819,0.5975
819,0.454814815
807,0.49976795
818,0.442539683
792,0.556785714
819,0.206753051
792,0.332575758
819,0.9
819,0.433364103
812,0.460017076
804,0.446565001
810,0.35
812,0.367057197
813,0.4
811,0.456392888
819,0.284027778
813,0.344371345
820,0.326785714
815,0.422101188
815,0.406296992
814,0.507735247
808,0.433027757
820,0.461915124
804,0.329991783
817,0.421341463
808,0.32260101
815,0.410828157
801,0.55782227
817,0.40956229
811,0.419723079
815,0.247916667
817,0.449252183
810,0.341057051
818,0.343055556
815,0.415133478
819,0.7
820,0.330680246
813,0.404194604
818,0.574242424
814,0.410952381
809,0.428042328
812,0.39491342
818,0.444312276
815,0.432828283
815,0.400349635
811,0.149074074
800,0.313169643
810,0.509449761
811,0.459914333
814,0.408896791
816,0.403505544
807,0.402944091
810,0.376181818
818,0.421957672
819,0.375560224
813,0.425589226
811,0.373957939
813,0.437533389
814,0.359672619
815,0.399939394
813,0.479001095
807,0.411810175
819,0.764285714
813,0.520833333
819,0.285714286
813,0.441215107
816,0.527128427
819,0.202083333
816,0.537001287
819,0.328677249
815,0.254761905
818,0.479285714
813,0.382321429
819,0.372671451
820,0.535838534
820,0.450246367
814,0.5
807,0.723611111
806,0.490714286
812,0.469530711
817,0.638787879
811,0.405386638
818,0.402044885
820,0.641982601
803,0.482097964
820,0.75
818,0.42030525
806,0.292318594
812,0.311565657
817,0.457539683
812,0.47947227
819,0.271701
804,0.447534632
818,0.514285714
817,0.46025389
819,0.469126135
799,0.53872549
795,0.549557797
797,0.49
792,0.471075749
819,0.620153061
819,0.85
819,0.377156014
812,0.423359983
803,0.445426954
802,0.497478355
815,0.500554392
818,0.420530303
818,0.565833333
805,0.474272487
819,0.412600097
819,0.508482143
808,0.420667303
820,0.573263889
819,0.432653458
814,0.369675417
812,0.243055556
819,0.409329384
819,0.716388889
816,0.461001283
813,0.471000151
815,0.418181818
816,0
802,0.5
818,0.495780028
816,0.41468254
811,0.175238095
811,0.477380952
812,0.447125834
820,0.429867965
812,0.5044102
811,0.311599512
819,0.469020563
814,0.419237514
819,0.394214466
818,0.435045351
818,0.348958333
814,0.358079586
809,0.543859649
811,0
814,0.38976656
804,0.577813853
790,0.319095662
803,0.316437729
815,0.519256121
812,0.368405797
819,0.526839827
819,0.355012244
819,0.412610229
805,0.925
805,0.125
817,0.349867725
818,0.486153319
819,0.498397436
816,0.444759815
797,0.403358209
818,0.562159091
815,0.488636364
811,0.461566212
817,0.421609469
811,0.504502775
818,0.407544082
816,0.103125
819,0.413469742
817,0.450169055
809,0.42530104
814,0.488056836
817,0.351515152
820,0.688095238
794,0.463047619
815,0.293213268
811,0
813,0.114285714
806,0.44382772
814,0.566666667
800,0.372727273
807,0.482142857
817,0.451373626
811,0.653846154
815,0.540018315
790,0.378154762
814,0.453441558
814,0.503371212
812,0.353703704
803,0.459477076
818,0.369384999
818,0.607891414
799,0.449580344
798,0.359041502
808,0.360597042
798,0.553257576
808,0.462059524
813,0.434023324
820,0.329643206
820,0.505
813,0.420512821
819,0.534103641
815,0.367060658
805,0.404021556
805,0.507890594
818,0.538141026
818,0.46043771
807,0.509751773
809,0.65
820,0.329027778
815,0.526267637
813,0.61969697
817,0.513309524
791,0.387697382
818,0.407945216
792,0.522622239
819,0.233333333
812,0.361458333
814,0.476111111
819,0.305882353
818,0.380701754
813,0.370991133
818,0.5965
800,0.359010812
813,0.470119464
792,0.6
820,0.490909091
818,0.429818182
793,0.376549587
818,0.372801572
817,0.240277778
810,0.75
815,0.505209143
808,0.511666667
798,0.363073689
806,0.481581492
814,0.454146141
813,0.444871795
811,0.7
801,0.376080247
810,0.432010582
810,0.450495698
804,0.301719577
813,0.383506944
812,0.440846352
814,0.354650473
808,0.381157509
819,0.463081619
819,0.40189817
815,0.562811791
813,0.280811915
818,0.435144753
814,0.256523268
820,0.378606567
818,0.599007937
791,0.442239859
810,0.448012995
820,0.75
811,0.346296296
808,0.293434343
815,0.483039288
815,0.495185868
818,0.319671812
811,0.394825545
812,0.61539075
819,0.545939304
806,0.465888889
819,0.444507285
808,0.376536847
807,0.25
809,0.503168044
820,0.298864469
811,0.390346976
810,0.502898551
816,0.649305556
820,0.484078722
817,0.468781351
817,0.579734848
805,0.65
818,0.47535461
793,0.573412698
805,0.468742369
815,0.468670741
818,0.421172555
812,0.516666667
818,0.485715977
818,0.377097902
805,0
811,0.583333333
812,0.295238095
814,0.328787879
815,0.37129329
818,0.441512873
816,0.541504329
800,0.55
799,0.512345
791,0.440325019
794,0.469777778
816,0.392424242
819,0.513571429
807,0.327150538
812,0.476204351
814,0.394608982
813,0.557777778
819,0.484615385
819,0.193055556
816,0.488287092
807,0.475811966
813,0.458464539
808,0.441496599
819,0.376111111
801,0.39375
790,0.379381249
806,0.455364268
819,0.290277778
801,0.463799904
818,0.320496633
811,0.507257728
813,0.555555556
819,0.208686067
817,0.431041154
794,0.505079365
818,0.305470085
807,0.406811883
813,0.493696742
816,0.412171162
812,0.512962963
810,0.397689076
810,0.416489557
807,0.411383061
814,0.331872615
819,0.410416667
819,0.170744681
819,0.441532233
817,0.405107455
818,0.447839735
815,0.387280702
818,0.403571429
814,0.451230403
820,0.28
818,0.525802325
807,0.467261905
816,0.391627907
815,0.476363636
806,0.413697318
809,0.565517241
819,0.524007937
818,0.412184343
813,0.415667502
820,0.362656926
818,0.420129977
815,0.471980676
815,0.472049632
818,0.509986226
796,0.389149537
807,0.441853054
817,0.427747114
816,0.503120301
793,0.529166667
820,0.35974026
