replies_count,participants_count,likes,comments,shares,website_type,safety_r,reputation,trustworthiness,child_safety,domain_rank,sentiment
0,0,0,0,0,2,2,3.5,69,70,79662,0.3163941
0,1,3,0,3,2,2,4,81,76,12993,0.448852564
0,0,0,0,0,2,1,0,0,0,3921,0.379865886
0,0,0,0,0,2,1,2.5,50,11,0,0.435788705
0,0,0,0,0,2,2,3.5,69,70,79662,0.386864899
0,0,0,0,0,2,1,2.5,50,0,0,0.585328283
0,0,0,0,0,2,2,3.1,63,68,0,0.433512294
0,0,0,0,0,1,1,3,60,54,25689,0.519558135
0,0,0,0,0,2,2,3.1,63,68,0,0.545865801
0,0,0,0,0,2,1,0,0,0,0,0.439765628
0,0,0,0,0,2,1,2.5,50,0,0,0.568888889
0,0,0,0,0,2,1,0,0,0,0,0.455278007
0,0,0,0,0,2,1,0,0,0,3921,0.533880568
0,0,0,0,0,2,1,2.5,50,11,0,0.651157407
0,0,0,0,0,2,1,0,0,0,0,0.382019731
0,0,0,0,0,2,1,4,80,93,43327,0.643813131
0,0,0,0,0,2,2,3.1,63,68,0,0.563744589
0,0,0,0,0,2,1,0,0,0,0,0.45375817
0,1,0,0,0,2,2,4.5,89,87,82758,0.491840927
0,0,0,0,0,2,2,3.5,69,70,79662,0.470070448
0,0,0,0,0,2,2,3.1,63,68,0,0.556601732
0,0,0,0,0,2,1,0.3,7,29,36674,0.233333333
0,0,0,0,0,2,1,0,0,0,0,0.387182788
0,0,0,0,0,2,1,0,0,0,0,0.410615079
0,0,0,0,0,2,1,2.5,50,0,0,0.451111111
0,0,0,0,0,2,2,4.7,94,82,2182,0.594886364
0,0,0,0,0,2,2,4.3,85,87,23349,0.447525156
0,0,0,0,0,2,1,4,80,93,43327,0.256862745
0,0,0,0,0,2,1,2.1,42,58,0,0.263227513
0,0,0,0,0,2,1,3.3,65,84,7587,0.495894584
0,0,0,0,0,2,2,4.4,88,88,61423,0.578021978
0,0,0,0,0,2,1,4.2,84,0,0,0.305454545
0,0,0,0,0,2,1,4,80,93,43327,0.621428571
0,0,0,0,0,2,2,3.5,69,70,79662,0.404797286
0,0,0,0,0,2,1,0,0,0,0,0.386865426
0,0,0,0,0,1,2,3.6,72,85,15846,0.486769481
0,0,0,0,0,2,2,3.5,69,70,79662,0.35663961
0,0,0,0,0,1,2,3.6,72,85,15846,0.396052632
0,0,0,0,0,2,2,4.7,94,82,2182,0.463680455
0,0,0,0,0,2,1,4,80,93,43327,0.468103448
0,0,0,0,0,2,2,4.7,94,82,2182,0.336265432
0,0,0,0,0,2,1,0,0,0,61606,0.478934506
0,0,0,0,0,2,2,4.3,86,89,70635,0.435854342
0,0,0,0,0,2,1,0,0,0,0,0.472725041
0,0,777,0,777,2,2,4.7,94,82,2182,0.457724567
0,0,0,0,0,2,1,3.5,70,0,87365,0.550088015
0,0,0,0,0,2,1,2.5,50,0,0,0.519791667
0,0,0,0,0,2,1,0,0,0,0,0.4612387
0,0,0,0,0,2,2,4.7,94,82,2182,0.290734266
0,0,0,0,0,2,1,4,80,93,43327,0.485555556
0,1,0,0,0,2,2,4.5,89,87,82758,0.318275613
0,0,0,0,0,2,2,3.1,63,68,0,0.479504762
0,0,0,0,0,2,2,3.5,69,70,79662,0.336491841
0,0,0,0,0,2,1,4,80,93,43327,0.487365591
0,0,0,0,0,2,1,4.3,86,100,0,0.448939668
0,0,0,0,0,2,1,3,60,0,18896,0.388198636
0,1,0,0,0,2,2,4.5,89,87,82758,0.391865968
0,1,0,0,0,3,2,4.3,86,84,41475,0.2875
0,0,0,0,0,2,1,0,0,0,0,0.276430976
0,0,654,0,654,2,2,4.7,94,82,2182,0.336111111
0,0,0,0,0,1,1,3,60,54,25689,0.462884425
0,0,0,0,0,2,2,4.7,94,82,2182,0.441434183
0,0,0,0,0,2,1,0,0,0,0,0.279429679
0,1,0,0,0,2,2,4.5,89,87,82758,0.380183389
0,0,0,0,0,2,1,0,0,0,98679,0.306059113
0,0,0,0,0,2,2,4.7,94,94,0,0.457674014
0,0,0,0,0,2,2,4.7,94,82,2182,0.387931034
0,0,0,0,0,2,1,0,0,0,0,0.463390313
0,0,0,0,0,2,1,4,80,93,43327,0.522931698
0,0,0,0,0,2,2,4.7,94,82,2182,0.524357016
0,0,0,0,0,2,1,2.8,56,56,44451,0.532972789
0,0,0,0,0,2,1,0,0,0,0,0.45620915
0,0,666,0,666,2,2,4.7,94,82,2182,0.336265432
0,1,0,0,0,2,2,4.3,87,87,23950,0.414895352
0,0,0,0,0,2,1,3.6,72,93,0,0.454545455
0,0,0,0,0,2,2,3.1,63,68,0,0.492992424
0,0,0,0,0,2,2,4.7,94,82,2182,0.444256854
0,1,0,0,0,2,2,4.5,89,87,82758,0.405591265
0,0,0,0,0,2,1,0,0,0,0,0.471693122
0,1,0,0,0,2,2,4.5,89,87,82758,0.426428571
0,0,0,0,0,2,2,4.7,94,82,2182,0.486139456
0,1,0,0,0,2,2,3.9,77,99,6659,0.35
0,0,0,0,0,2,1,2.5,50,11,0,0.501485636
0,0,0,0,0,2,2,4.7,94,82,2182,0.525419782
0,0,0,0,0,1,2,3.6,72,85,15846,0.461864478
0,0,0,0,0,2,1,3.3,65,82,0,0.377873603
0,1,0,0,0,2,2,4.5,89,87,82758,0.369175084
0,1,0,0,0,3,2,4.3,86,84,41475,0.35
0,0,0,0,0,2,2,4.7,94,82,2182,0.499842582
0,1,0,0,0,2,2,4.5,89,87,82758,0.340909091
0,0,0,0,0,2,1,4,80,93,43327,0.592328042
0,0,17,0,17,2,2,4.7,94,82,2182,0.428333333
0,0,0,0,0,2,2,3.1,63,68,0,0.495616319
0,1,0,0,0,2,1,0,0,0,0,0.460549728
0,0,0,0,0,2,2,4.7,94,82,2182,0.393904762
0,1,0,0,0,2,2,4.3,87,87,23950,0.241666667
0,0,0,0,0,2,2,3.1,63,68,0,0.631898148
0,0,0,0,0,2,2,4.7,94,82,2182,0.497474747
0,0,0,0,0,2,2,4.5,90,89,54210,0.524953102
0,0,0,0,0,3,1,3.9,78,82,0,0.480239368
0,0,0,0,0,2,1,0,0,0,0,0.413876984
0,0,0,0,0,2,1,3.8,76,97,51246,0.405013839
0,0,0,0,0,2,1,0,0,0,0,0.382638889
0,0,0,0,0,2,1,0,0,0,0,0.337256494
2,3,0,0,0,2,2,4,81,76,12993,0.37173913
0,0,0,0,0,2,1,0,0,0,0,0.502380952
0,0,555,0,555,2,2,4.7,94,82,2182,0.453181818
0,0,0,0,0,2,1,2.5,49,51,0,0.357073844
0,0,0,0,0,2,1,0,0,0,32069,0.500752565
0,0,0,0,0,2,2,4.7,94,82,2182,0.464365664
0,0,0,0,0,2,1,4,80,93,43327,0.497933333
0,1,0,0,0,2,2,3.9,77,99,6659,0.470037445
0,0,0,0,0,2,1,3,60,0,0,0.404
0,0,0,0,0,2,2,4.1,82,90,8968,0.427921988
0,0,0,0,0,2,2,4.7,94,94,0,0.536135474
0,0,0,0,0,3,1,3.9,78,82,0,0.394982993
0,0,0,0,0,2,1,4,80,93,43327,0.645767196
0,1,0,0,0,2,2,4.5,89,87,82758,0.445923413
0,1,0,0,0,2,2,4.5,89,87,82758,0.369846815
0,0,0,0,0,2,1,2.5,50,0,0,0.446333333
0,0,490,0,490,2,2,4.7,94,82,2182,0.465530303
0,0,0,0,0,2,2,3.5,69,70,79662,0.420317892
0,0,0,0,0,2,2,3.6,73,71,10352,0.473321195
0,0,0,0,0,2,1,0,0,0,0,0.433624157
0,1,0,0,0,2,1,0,0,0,0,0.403703704
0,1,0,0,0,2,2,4.5,89,87,82758,0.433333333
0,1,0,0,0,2,2,4.5,89,87,82758,0.326160307
0,0,0,0,0,1,1,3,60,54,25689,0.733201058
0,0,0,0,0,2,2,4.7,94,82,2182,0.446898934
0,0,0,0,0,1,2,3.6,72,85,15846,0.495601351
0,1,0,0,0,2,2,4.5,89,87,82758,0.376862479
0,1,0,0,0,2,2,4.5,89,87,82758,0.336525974
0,0,0,0,0,2,2,3.5,70,74,10414,0.286538462
0,1,0,0,0,2,2,4.5,89,87,82758,0.287518939
0,0,0,0,0,2,2,4.7,94,82,2182,0.446898934
0,0,0,0,0,1,1,3,60,54,25689,0.4874064
0,0,0,0,0,2,1,0,0,0,0,0.35952381
0,1,0,0,0,2,2,4.5,89,87,82758,0.302282775
0,1,0,0,0,2,2,4.3,87,87,23950,0
0,1,0,0,0,2,2,4.5,89,87,82758,0.25
0,1,0,0,0,2,2,4.5,89,87,82758,0.404052852
0,1,0,0,0,2,2,4.5,89,87,82758,0.426891835
0,1,0,0,0,2,2,4.5,89,87,82758,0.417638153
0,1,0,0,0,2,2,4.5,89,87,82758,0.415800866
0,1,188,0,188,2,2,3.9,77,99,6659,0.341006843
0,1,0,0,0,2,1,4.6,92,90,51784,0.419848485
0,1,0,0,0,2,2,4.5,89,87,82758,0.399243474
0,1,0,0,0,2,2,4.5,89,87,82758,0.329498229
0,1,0,0,0,2,2,4.5,89,87,82758,0.479166667
0,1,0,0,0,2,2,4.5,89,87,82758,0.274114491
0,1,0,0,0,2,1,2.5,50,33,0,0.399461495
0,1,0,0,0,2,1,3.1,62,77,0,0.331884058
0,0,0,0,0,2,2,4.5,91,88,40299,0.514517906
0,1,0,0,0,2,1,3.9,77,0,0,0.463691544
0,1,0,0,0,2,2,4,81,85,14170,0.378099174
0,1,0,0,0,2,1,3.4,67,78,77628,0.466471507
0,1,0,0,0,2,2,4.3,87,87,23950,0.352784864
0,1,0,0,0,2,1,3.1,63,86,91878,0.540740741
0,0,0,0,0,8,2,4.6,92,92,18495,0.234375
0,1,0,0,0,2,1,2.5,50,46,68691,0.304298083
0,1,0,0,0,2,1,1.7,34,35,32398,0.319791667
0,1,0,0,0,2,2,4.3,87,87,23950,0.442705005
0,1,0,0,0,2,1,3.5,63,85,0,0.527450273
0,1,0,0,0,2,1,3.4,67,78,77628,0.422588429
0,0,0,0,0,2,2,4.5,91,88,40299,0.412946948
0,0,0,0,0,2,1,0,0,0,0,0.521734694
0,1,0,0,0,2,2,4.5,90,91,26413,0.344444444
0,1,0,0,0,1,2,4.2,83,83,1550,0.176430976
0,1,0,0,0,2,2,4.2,83,80,18369,0.49034749
0,1,0,0,0,2,2,4.1,82,90,8968,0.518114478
0,1,0,0,0,2,1,3,60,87,58305,0.505468021
0,1,0,0,0,2,1,3,61,82,0,0.464952318
0,1,0,0,0,2,2,4,81,84,93150,0.459849179
0,1,0,0,0,2,1,3.4,68,89,68648,0.547619048
0,1,0,0,0,2,2,3.8,75,98,91187,0.409166667
0,1,0,0,0,2,1,3.4,67,78,77628,0.484974747
0,1,0,0,0,2,1,3,61,65,0,0.350297619
0,0,0,0,0,3,1,1.3,26,24,0,0.485782036
0,1,0,0,0,2,1,2.6,52,49,36845,0.534311316
0,1,0,0,0,2,1,2.6,52,49,36845,0.504494444
0,1,0,0,0,2,1,3,60,65,65060,0.45738381
0,1,0,0,0,2,2,4.7,93,91,19375,1
0,1,0,0,0,2,1,3,61,65,0,0.331090909
0,1,179,0,179,2,2,4.3,87,87,538,0.438699751
0,1,0,0,0,2,1,2.5,51,41,94243,0.325523088
0,1,0,0,0,2,1,3.9,77,0,0,0.372442505
0,1,0,0,0,2,2,3.6,73,71,10352,0.496007775
0,1,0,0,0,2,2,3.9,78,79,34478,0.478642811
0,1,0,0,0,2,1,3.9,77,0,0,0.466694902
0,1,0,0,0,1,2,3.6,72,85,15846,0
0,0,0,0,0,2,2,4.6,92,91,75353,0.360864255
0,1,0,0,0,2,1,3.8,76,97,51246,0.431299633
0,1,0,0,0,2,1,3,60,87,58305,0.428897243
0,1,0,0,0,2,1,0,0,0,0,0.5125
0,1,0,0,0,2,1,3.4,67,67,0,0
0,1,0,0,0,2,1,3.4,67,76,0,0.233928571
0,1,0,0,0,2,2,4.7,93,91,19375,0.6125
0,1,0,0,0,2,2,4.5,89,88,63847,0.531393298
0,1,0,0,0,2,1,2.7,54,49,0,0.438333333
0,1,0,0,0,2,1,0,0,0,0,0.46926736
0,1,0,0,0,2,1,0,0,0,17592,0.430176768
0,0,0,0,0,3,2,4.3,86,84,41475,0.37987013
0,1,0,0,0,2,1,0,0,0,30230,0.581386724
0,1,0,0,0,2,1,3.1,62,62,0,0.536666667
0,1,0,0,0,2,1,2.6,53,59,35234,0.47125
0,1,0,0,0,5,1,2.3,45,24,25945,0.4600479
0,0,0,0,0,2,2,3.2,64,65,31016,0.442857143
0,1,0,0,0,2,1,3.7,74,87,0,0.459894352
0,0,0,0,0,2,2,4.5,89,89,23405,0.426737915
0,1,0,0,0,2,2,3.5,70,74,10414,0.378195489
0,1,0,0,0,2,1,3,60,72,0,0.490958498
0,1,0,0,0,2,1,2.6,53,59,22432,0.574541446
0,1,0,0,0,2,1,3,60,65,65060,0.452303977
0,1,0,0,0,2,2,4.7,93,90,56487,0.527592593
0,1,0,0,0,2,1,0,0,0,0,0.504964257
0,0,0,0,0,2,2,4.6,92,91,75353,0.406140351
0,1,0,0,0,2,1,3.5,70,82,60570,0.194444444
0,1,0,0,0,5,1,2.2,44,39,0,0.408766234
0,1,0,0,0,2,1,3.6,73,71,0,0.407738095
0,1,0,0,0,2,1,3.6,73,71,0,0.396666667
0,1,0,0,0,2,1,0,0,0,0,0.414844351
0,1,0,0,0,2,2,4,79,87,30890,0.5
0,1,0,0,0,2,2,4.6,92,92,48959,0.372172619
0,1,0,0,0,2,1,3.4,67,78,77628,0.466471507
0,1,0,0,0,5,2,4.3,86,88,34811,0.471021429
0,1,0,0,0,2,2,4.5,90,89,54210,0.454190693
0,1,0,0,0,2,1,0,0,0,0,0.544429413
0,0,0,0,0,2,2,4.5,89,91,0,0.562755102
0,0,0,0,0,2,2,3.2,64,65,31016,0.384323324
0,1,0,0,0,2,1,0,0,0,61606,0.333838384
0,0,0,0,0,2,2,4,81,80,22891,0.375162338
0,1,0,0,0,2,2,4.5,90,91,26413,0.337202381
0,1,0,0,0,2,1,3.4,67,67,0,0.625
0,1,0,0,0,5,1,2.3,45,24,25945,0.469135727
0,1,0,0,0,2,2,4.5,90,91,26413,0
0,1,0,0,0,2,1,0,0,0,0,0.704411765
0,1,0,0,0,1,2,4.6,92,91,4617,0.526645022
0,1,0,0,0,2,1,3.3,66,84,48717,0.5163069
0,1,0,0,0,2,2,3.9,78,79,34478,0.230283688
0,1,0,0,0,2,1,3.1,63,74,0,0.303095238
0,1,0,0,0,2,1,2.6,53,59,43665,0.385076253
0,1,0,0,0,2,1,0,0,0,67400,0.4503848
0,1,0,0,0,2,2,3.9,78,79,34478,0.395238095
0,0,0,0,0,2,2,4,81,80,22891,0.385586527
0,1,0,0,0,2,1,3.4,68,89,68648,0.25
0,1,62,1,62,2,2,3.6,73,71,10352,0.354434698
0,1,0,0,0,2,1,0,0,0,30230,0.500966654
0,1,0,0,0,2,2,4,81,84,93150,0.430239446
0,1,0,0,0,2,1,4,80,86,0,0.400757576
0,1,0,0,0,2,2,4.5,89,88,63847,0.476875902
0,0,0,0,0,8,2,4.6,92,92,18495,0.283333333
0,1,0,0,0,2,1,3,60,87,58305,0.435307622
0,1,0,0,0,1,2,4.2,83,83,1550,0.395837743
0,1,0,0,0,1,2,4.6,92,91,4617,0.512819186
0,1,0,0,0,2,2,4.3,87,89,18533,0.42264881
0,1,0,0,0,2,1,0,0,0,0,0.259090909
0,1,0,0,0,2,1,3.4,68,89,68648,0.409444444
0,1,0,0,0,2,2,4.7,93,91,19375,0.667592593
0,1,0,0,0,3,2,4.2,83,86,37161,0.372222222
0,0,0,0,0,2,2,4.5,89,91,0,0.400294613
0,0,0,0,0,8,2,4.6,92,92,18495,0.468506494
0,1,0,0,0,2,1,2.7,54,49,0,0.561818182
0,1,0,0,0,2,2,4.5,90,89,54210,0.421994949
0,1,0,0,0,2,2,4.4,88,91,0,0.478232498
0,0,0,0,0,2,2,4.5,89,91,0,0.438259144
0,1,0,0,0,2,1,0,0,0,0,0.38414971
0,1,0,0,0,2,2,3.3,65,70,40480,0.499470899
0,1,0,0,0,2,1,0,0,0,0,0.486803248
0,1,0,0,0,2,2,4.4,88,91,0,0.429815899
0,0,0,0,0,2,2,4.5,89,89,23405,0.089583333
0,1,0,0,0,2,2,4,81,84,93150,0.383780771
0,1,0,0,0,2,2,3.2,64,65,31016,0.342310406
0,1,0,0,0,2,1,3.4,67,67,0,0.397542735
0,1,0,0,0,2,1,3.6,73,71,0,0.5
0,1,0,0,0,2,1,2.5,49,34,12387,0.55
0,1,0,0,0,2,1,3,60,87,58305,0.524864719
0,0,0,0,0,2,2,4.5,89,91,0,0.589102564
0,1,0,0,0,1,2,3.6,72,85,15846,0.6
0,1,0,0,0,2,1,3.3,66,69,0,0.431666667
0,1,0,0,0,2,1,3.3,66,69,0,0.420182858
0,1,0,0,0,2,2,4.7,93,90,64783,0.427854035
0,1,0,0,0,2,1,3.3,65,82,0,0.502232143
0,1,0,0,0,2,1,3,60,68,62759,0.464809575
0,1,0,0,0,2,2,3.9,78,79,34478,0.294747475
0,1,0,0,0,2,1,0,0,0,61606,0.28530572
0,1,0,0,0,2,1,0,0,0,0,0.349460125
0,1,0,0,0,2,1,2.5,50,33,0,0.456410256
0,0,0,0,0,3,1,1.3,26,24,0,0.451515152
0,1,0,0,0,2,1,3.4,67,67,0,0.7
0,1,0,0,0,2,1,3.5,63,85,0,0.430430077
0,1,0,0,0,2,1,2.6,53,59,22432,0
0,1,0,0,0,2,1,3.3,66,72,0,0.525703697
0,1,0,0,0,2,2,4.6,92,92,48959,0.463095238
0,0,823,0,823,7,2,4.7,93,89,16425,0.479672719
0,1,0,0,0,2,1,3.6,72,80,0,0.413516354
0,1,0,0,0,2,1,2.1,43,27,0,0.653591954
0,1,0,0,0,2,1,2.5,49,34,12387,0.335
0,0,0,0,0,8,2,4.6,92,92,18495,0.557440476
0,1,0,0,0,2,2,3.9,78,79,34478,0.390714286
0,1,0,0,0,2,2,3.5,70,74,10414,0.586640212
0,1,0,0,0,5,1,2.3,45,24,25945,0.500248677
0,1,0,0,0,2,1,3.1,62,62,0,0.302619048
0,0,0,0,0,2,2,4.7,93,91,42575,0.687012987
0,1,0,0,0,1,2,3.6,72,85,15846,0.5
0,1,0,0,0,5,2,4.3,86,88,34811,0.391025641
0,1,0,0,0,2,1,3.6,73,71,0,0.503734112
0,1,0,0,0,2,1,3.9,77,0,0,0.383551806
0,1,0,0,0,2,1,2.6,53,59,43665,0.359079759
0,1,0,0,0,2,1,0,0,0,0,0.395738605
0,1,0,0,0,2,1,3.7,74,87,0,0.468600469
0,1,0,0,0,2,1,2.9,58,80,0,0.596663898
0,1,0,0,0,2,1,3.9,77,0,0,0.310869341
0,0,0,0,0,3,1,1.3,26,24,0,0.488839286
0,1,0,0,0,2,1,3,60,65,65060,0.519599764
0,1,0,0,0,2,2,4.5,91,90,53149,0.477200914
0,1,0,0,0,2,1,3.9,77,0,0,0.394936849
0,1,0,0,0,2,2,4.5,91,90,53149,0.560021251
0,1,0,0,0,2,1,2.5,51,41,94243,0.510545455
0,1,0,0,0,2,2,4.7,93,90,56487,0.497763971
0,1,0,0,0,2,1,3.1,63,86,91878,0.187654321
0,1,0,0,0,2,2,3.7,74,80,96853,0.481548339
0,0,0,0,0,2,2,4.5,89,91,0,0.554599021
0,1,0,0,0,2,2,4.6,92,92,48959,0.505555556
0,1,0,0,0,2,1,2.6,52,49,36845,0.38990232
0,1,0,0,0,2,2,4.1,82,90,8968,0.482644855
0,1,0,0,0,2,1,3.1,63,86,91878,0.564339827
0,0,0,0,0,2,1,3.1,63,75,84363,0.381565657
0,1,0,0,0,2,2,4.2,83,80,0,0.403472222
0,1,0,0,0,2,2,4.5,89,92,63072,0.440740741
0,1,0,0,0,2,2,4,79,87,30890,0.75
0,0,0,0,0,3,1,1.3,26,24,0,0.33125
0,0,0,0,0,8,2,4.6,92,92,18495,0.313987309
0,1,0,0,0,2,1,4.9,98,97,0,0.30375744
0,1,0,0,0,2,1,3.1,63,77,0,0.415652056
0,1,0,0,0,2,1,0,0,0,67400,0.539745671
0,1,0,0,0,2,1,2.7,54,49,0,0
0,1,0,0,0,2,1,3,60,72,0,0.508654582
0,1,0,0,0,2,2,4.5,89,92,63072,0.170833333
0,1,0,0,0,2,1,3,60,0,0,0.451410983
0,1,0,0,0,2,1,3.6,73,74,37614,0.470551025
0,1,0,0,0,2,1,4.7,93,82,0,0.390196078
0,1,0,0,0,1,2,3.6,72,85,15846,0.6
0,1,0,0,0,2,1,3.5,70,39,0,0.450444084
0,1,375,0,375,3,2,4,79,80,2774,0.371692111
0,1,0,0,0,2,1,3.3,66,72,0,0.352415408
0,1,0,0,0,2,1,3.3,66,61,17423,0.217028986
0,1,0,0,0,2,1,2.5,50,33,0,0.405952381
0,1,0,0,0,2,1,2.6,53,59,43665,0.428108065
0,1,0,0,0,5,2,4.3,86,88,34811,0.329748377
0,1,0,0,0,2,1,3.3,66,61,17423,0.43517316
0,1,0,0,0,2,1,2.7,54,49,0,0.7
0,1,0,0,0,2,1,3.1,63,86,91878,0.419150232
0,1,0,0,0,2,2,4.4,88,91,0,0.373180553
0,1,0,0,0,2,1,0,0,0,0,0.391968482
0,1,0,0,0,3,2,4.3,86,84,41475,0.580116959
0,1,0,0,0,2,1,3,60,72,0,0.359319728
0,1,0,0,0,2,1,2.6,52,49,36845,0.489222841
0,1,0,0,0,2,1,2.8,56,45,23040,0.372298099
0,0,2,1,2,2,2,3.1,63,70,1616,0.232705628
0,1,0,0,0,2,1,3,60,87,58305,0.416954023
0,1,0,0,0,2,1,3,60,29,0,0.544444444
0,1,0,0,0,1,2,4.6,92,91,4617,0.445920515
0,1,0,0,0,2,1,3.4,67,78,77628,0.432929293
0,1,0,0,0,3,2,4.2,83,86,37161,0.7
0,1,0,0,0,5,2,4.3,86,88,34811,0.609213251
0,0,0,0,0,2,2,4.5,91,53,33221,0.581862745
0,1,0,0,0,2,1,2.6,52,49,36845,0.516369048
0,1,0,0,0,2,2,4.5,89,92,63072,0.1375
0,1,0,0,0,2,2,4.5,89,88,63847,0.487814626
0,1,0,0,0,5,1,2.2,44,39,0,0.256771049
0,1,0,0,0,2,1,2.6,52,57,60463,0.382716049
0,1,0,0,0,2,1,3.4,67,76,0,0.507111111
0,1,0,0,0,2,1,3.6,73,71,0,0.383029036
0,1,0,0,0,2,1,2.8,56,73,0,0.452380952
0,1,0,0,0,2,1,3,60,87,58305,0.418333333
0,1,0,0,0,2,1,3.3,66,72,0,0.445149843
0,1,0,0,0,2,1,0,0,0,0,0.414690739
0,1,0,0,0,2,2,3.9,78,79,34478,0.402434759
0,1,0,0,0,2,1,3.3,66,72,0,0.558282187
0,1,0,0,0,2,2,3.3,65,70,40480,0.42632934
0,1,0,0,0,2,1,2.8,56,45,23040,0.433960271
0,0,0,0,0,3,1,1.3,26,24,0,0.315277778
0,1,0,0,0,2,2,4.3,87,87,23950,0.384594214
0,1,0,0,0,2,1,3,60,87,58305,0.517361111
0,1,0,0,0,2,2,4.2,84,84,46814,0.479911527
0,1,0,0,0,2,1,3.4,67,78,77628,0.472256216
0,1,0,0,0,2,2,4.1,82,90,8968,0.312356322
0,1,0,0,0,2,1,2.6,53,59,35234,0.487654321
0,1,0,0,0,2,2,4,81,84,93150,0.37654586
0,1,0,0,0,2,1,3,61,65,0,0.519526902
0,1,0,0,0,2,1,2.6,52,57,60463,0.224358974
0,1,45,0,45,3,2,4,79,80,2774,0.432407407
0,1,0,0,0,2,1,0,0,0,0,0.467292115
0,1,0,0,0,2,2,4.3,87,87,23950,0.451808529
0,0,0,0,0,2,2,4.2,83,82,25709,0.431481481
0,1,0,0,0,2,2,4,81,85,14170,0.501704545
0,1,0,0,0,2,1,0,0,0,17592,0.441918498
0,0,0,0,0,2,2,4.2,83,82,25709,0.016666667
0,1,0,0,0,2,1,2.8,56,45,23040,0.46957672
0,1,0,0,0,2,1,3.1,63,77,0,0.449265873
0,1,0,0,0,2,2,3.9,78,79,34478,0.357434443
0,1,0,0,0,2,2,3.6,73,71,10352,0.536610268
0,1,0,0,0,3,2,4.2,83,86,37161,0.625
0,1,0,0,0,2,2,4.5,90,91,26413,0.3
0,0,0,0,0,3,1,1.3,26,24,0,0.273188406
0,1,0,0,0,2,1,1.7,34,35,32398,0.57037037
0,1,0,0,0,2,2,4.1,82,86,48413,0.41656065
0,1,0,0,0,2,1,4,81,77,0,0.433333333
0,1,0,0,0,5,1,2.3,45,24,25945,0.393445539
0,1,0,0,0,2,1,0,0,0,61606,0.393939394
0,1,0,0,0,2,1,2.6,53,59,22432,0.403126362
0,1,0,0,0,2,2,4,79,87,30890,0.843981481
0,1,0,0,0,2,1,2.1,43,27,0,0.51211496
0,1,0,0,0,2,2,4.6,92,92,48959,0.464583333
0,1,0,0,0,2,1,2.6,53,59,35234,0.434734848
0,0,68,3,68,2,2,3.1,63,70,1616,0.387353801
0,1,0,0,0,2,2,4.7,93,90,64783,0.441181751
0,1,0,0,0,2,2,4.3,87,87,23950,0.403494433
0,1,0,0,0,2,1,3,60,0,0,0.449546485
0,1,0,0,0,2,1,3.1,63,86,91878,0.39369746
0,1,0,0,0,3,2,4.3,86,84,41475,0.571208791
0,1,0,0,0,1,2,4.6,92,91,4617,0.541107716
0,1,0,0,0,2,1,2.5,50,33,0,0.378698752
0,0,0,0,0,2,1,3.1,63,75,84363,0.256969697
0,0,0,0,0,2,1,0,0,0,0,0.374183007
0,1,0,0,0,2,1,3.1,63,77,0,0.482440502
0,0,0,0,0,1,2,3.6,72,85,15846,0.285342515
0,1,22,0,22,3,2,4,79,80,2774,0.327104377
0,1,0,0,0,2,2,4,81,85,14170,0.447570401
0,1,699,0,699,1,2,4.6,92,91,4617,0.375700928
0,1,0,0,0,2,1,3,60,65,65060,0.443368097
0,1,0,0,0,2,1,3,60,0,0,0.385714286
0,1,0,0,0,2,2,4.5,90,89,54210,0.493437291
0,1,0,0,0,3,2,4.2,83,86,37161,0.7
0,1,0,0,0,2,1,2.6,53,59,35234,0.474223913
0,1,0,0,0,2,1,3.1,62,62,0,0.145887446
0,1,0,0,0,2,1,2.6,52,57,60463,0.390279418
0,1,0,0,0,2,1,2.6,52,49,36845,0.48695739
0,1,0,0,0,2,1,2.1,43,27,0,0.518850267
0,1,0,0,0,2,2,3.5,70,74,10414,0.492897727
0,1,0,0,0,2,1,0,0,0,17592,0.348020833
0,1,0,0,0,2,1,3,60,87,58305,0.403672643
0,1,0,0,0,2,2,4,81,84,93150,0.436536797
0,0,0,0,0,2,2,4.5,91,88,40299,0.248412698
0,1,0,0,0,2,1,3.6,72,80,0,0.384139785
0,1,0,0,0,2,1,3,60,87,58305,0.39647619
0,1,0,0,0,2,2,3.3,65,70,40480,0.380618043
0,1,0,0,0,2,1,3.6,73,71,0,0.381901568
0,0,0,0,0,2,2,4.4,88,88,61423,0.285283389
0,1,0,0,0,2,1,3.4,67,76,0,0.428045977
0,1,0,0,0,2,1,3.9,77,24,0,0.474716553
0,1,0,0,0,2,1,2.5,49,34,12387,0
0,1,0,0,0,2,1,3.6,73,71,0,0.428468548
0,1,114,0,114,3,2,4,79,80,2774,0.3125
0,1,0,0,0,2,1,3,60,65,65060,0.464689441
0,0,0,0,0,2,2,4.2,83,82,25709,0.546153846
0,1,0,0,0,2,1,0,0,0,0,0.42232165
0,1,0,0,0,2,1,2.5,51,41,94243,0.325988592
0,1,0,0,0,2,1,3.9,77,0,0,0.367092621
0,0,0,0,0,2,2,4.5,91,53,33221,0.366666667
0,1,0,0,0,2,2,4.5,90,89,54210,0.395506861
0,1,0,0,0,2,1,3,60,0,0,0.7
0,1,0,0,0,2,1,2.6,53,59,35234,0.44879941
0,1,0,0,0,2,2,4.5,89,87,82758,0.476530912
0,1,8,0,8,6,0,2.8,56,59,6416,0.472664794
